datetime;temperature;humidity;pressure;magnetic;wind
2012-03-13, 15:00;-7;67;740;Геомагнитное поле неустойчивое;Ветер юго-восточный 2-3 м/с
2012-03-14, 09:00;-13;92;735;Геомагнитное поле спокойное;Ветер южный 1-3 м/с
2012-03-14, 15:00;-7;89;734;Геомагнитное поле спокойное;Ветер юго-восточный 4-9 м/с
2012-03-15, 09:00;-10;96;728;Геомагнитное поле спокойное;Ветер юго-восточный 4-9м/с
2012-03-15, 15:00;-1;86;724;Геомагнитное поле спокойное;Ветер южный 4-9м/с
2012-03-16, 09:00;-15;96;731;Геомагнитное поле неустойчивое;Ветер тихо
2012-03-16, 15:00;-2;53;731;Геомагнитное поле : неустойчивое;Ветер северный 1-3 м/с
2012-03-17, 09:00;-17;92;732;Геомагнитное поле не устойчивое;Ветер юго-западный 1-2м/с
2012-03-17, 15:00;-3;50;732;Геомагнитное поле неустойчивое;Ветер западный 3-7м/с
2012-03-18, 09:00;-17;96;732;Геомагнитное поле неустойчивое;Ветер южный 1-2м/с
2012-03-18, 15:00;-4;60;732;Геомагнитное поле неустойчивое;Ветер юго-западный 3-6 м/с
2012-03-19, 09:00;-2;88;725;Геомагнитное поле спокойное;Ветер западный 2-7 м/с
2012-03-19, 15:00;4;56;728;Геомагнитное поле спокойное;Ветер северо-западный 7-14 м/с
2012-03-20, 09:00;-3;69;739;Геомагнитное поле спокойное;Ветер северо-западный 2-7 м/с
2012-03-20, 15:00;1;53;741;Геомагнитное поле : спокойное;Ветер северо-западный 4 - 11 м/с
2012-03-21, 09:00;-1;98;734;Геомагнитное поле спокойное;Ветер южный 3-9 м/с
2012-03-21, 15:00;6;51;734;Геомагнитное поле спокойное;Ветер юго-западный 4-8 м/с
2012-03-22, 09:00;-4;90;732;Геомагнитное поле спокойное;Ветер юго-западный 1-3 м/с
2012-03-22, 15:00;1;81;732;Геомагнитное поле спокойное;Ветер юго-западный 2-6 м/с
2012-03-23, 09:00;-9;95;733;Геомагнитное поле спокойное;Ветер тихо
2012-03-23, 15:00;1;55;735;Геомагнитное поле спокойное;Ветер западный 1-6 м/с
2012-03-24, 09:00;-4;97;736;Геомагнитное поле спокойное;Ветер юго-восточный 1-4м/с
2012-03-24, 15:00;-1;71;735;Геомагнитное поле : спокойное;Ветер юго-восточный 2-5 м/с
2012-03-25, 09:00;-4;96;727;Геомагнитное поле спокойное;Ветер северо-восточный 4-11м/с
2012-03-25, 15:00;-4;89;727;Геомагнитное поле спокойное;Ветер северо-восточный 5-14м/с
2012-03-26, 09:00;-10;78;738;Геомагнитное поле спокойное;Ветер северо-западный 1-6 м/с
2012-03-26, 15:00;-2;37;740;Геомагнитное поле спокойное;Ветер северо-западный 3-8 м/с
2012-03-27, 09:00;-9;95;743;Геомагнитное поле спокойное;Ветер юго-западный 1-3 м/с
2012-03-27, 15:00;-1;69;742;Геомагнитное поле спокойное;Ветер южный 4-10 м/с
2012-03-28, 09:00;1;97;728;Геомагнитное поле спокойное;Ветер южный 5-10 м/с
2012-03-28, 15:00;2;90;727;Геомагнитное поле спокойное;Ветер юго-западный 3-6 м/с
2012-03-29, 09:00;-7;68;732;Геомагнитное поле спокойное;Ветер юго-западный 5-10м/с
2012-03-29, 15:00;0;41;737;Геомагнитное поле спокойное;Ветер западный 6-13 м/с
2012-03-30, 09:00;-4;80;741;Геомагнитное поле спокойное;Ветер юго-западный 2-7м/с
2012-03-30, 15:00;4;52;742;Геомагнитное поле спокойное;Ветер юго-западный 6-12 м/с
2012-03-31, 09:00;-3;80;742;Геомагнитное поле спокойное;Ветер юго-западный 4-8м/с
2012-03-31, 15:00;4;54;741;Геомагнитное поле спокойное;Ветер юго-западный 4-9м/с
2012-04-01, 09:00;-1;82;731;Геомагнитное поле спокойное;Ветер северо-восточный 3-7 м/с
2012-04-01, 15:00;0;85;724;Геомагнитное поле спокойное;Ветер северо-восточный 2-10 м/с
2012-04-02, 09:00;0;82;734;Геомагнитное поле спокойное;Ветер юго-западный 4-8 м/с
2012-04-02, 15:00;8;49;735;Геомагнитное поле неустойчивое;Ветер юго-западный 7-15 м/с
2012-04-03, 09:00;3;85;737;Геомагнитное поле спокойное;Ветер юго-западный 3-11 м/с
2012-04-03, 15:00;3;97;734;Геомагнитное поле спокойное;Ветер юго-западный 3-8 м/с
2012-04-04, 09:00;0;77;741;Геомагнитное поле спокойное;Ветер юго-западный 4-9 м/с
2012-04-04, 15:00;4;41;742;Геомагнитное поле спокойное;Ветер юго-западный 5-7 м/с
2012-04-05, 09:00;-2;66;747;Геомагнитное поле спокойное;Ветер юго-западный 2-4 м/с
2012-04-05, 15:00;4;46;749;Геомагнитное поле спокойное;Ветер западный 3-9 м/с
2012-04-06, 09:00;5;72;741;Геомагнитное поле спокойное;Ветер юго-западный 4-9 м/с
2012-04-06, 15:00;9;59;739;Геомагнитное поле спокойное;Ветер юго-западный 4-9 м/с
2012-04-07, 09:00;2;86;742;Геомагнитное поле спокойное;Ветер северный 2-4 м/с
2012-04-07, 15:00;5;62;743;Геомагнитное поле неустойчивое;Ветер северо-восточный 1-4 м/с
2012-04-08, 09:00;2;81;745;Геомагнитное поле спокойное;Ветер южный 2-5 м/с
2012-04-08, 15:00;12;67;744;Геомагнитное поле спокойное;Ветер южный 4-9 м/с
2012-04-09, 09:00;5;97;744;Геомагнитное поле спокойное;Ветер южный 2-3 м/с
2012-04-09, 15:00;17;40;744;Геомагнитное поле спокойное;Ветер юго-западный 5-9 м/с
2012-04-10, 09:00;8;73;743;Геомагнитное поле спокойное;Ветер юго-западный 2-4 м/с
2012-04-10, 15:00;20;30;743;Геомагнитное поле спокойное;Ветер юго-западный 6-12 м/с
2012-04-11, 09:00;7;77;743;Геомагнитное поле спокойное;Ветер тихо
2012-04-11, 15:00;20;32;743;Геомагнитное поле неустойчивое;Ветер юго-восточный 2-6 м/с
2012-04-12, 09:00;3;90;739;Геомагнитное поле спокойное;Ветер северо-западный 2-4 м/с
2012-04-12, 15:00;15;53;740;Геомагнитное поле спокойное;Ветер западный 2-7 м/с
2012-04-13, 09:00;3;83;743;Геомагнитное поле спокойное;Ветер северо-западный 2-6 м/с
2012-04-13, 15:00;8;63;744;Геомагнитное поле : неустойчивое;Ветер западный 2-4 м/с
2012-04-14, 09:00;6;83;740;Геомагнитное поле спокойное;Ветер южный 3-6 м/с
2012-04-14, 15:00;14;58;739;Геомагнитное поле спокойное;Ветер юго-западный 3-8 м/с
2012-04-15, 09:00;12;73;741;Геомагнитное поле спокойное;Ветер западный 3-6 м/с
2012-04-15, 15:00;16;34;743;Геомагнитное поле спокойное;Ветер западный 8-13 м/с
2012-04-16, 09:00;1;80;746;Геомагнитное поле спокойное;Ветер Юго-восточный 1-3 м/с
2012-04-16, 15:00;18;33;745;Геомагнитное поле спокойное;Ветер южный 2-4 м/с
2012-04-17, 09:00;11;52;743;Геомагнитное поле спокойное;Ветер тихо
2012-04-17, 15:00;20;34;742;Геомагнитное поле : спокойное;Ветер тихо
2012-04-18, 09:00;7;80;740;Геомагнитное поле спокойное;Ветер юго-восточный 1-2 м/с
2012-04-18, 15:00;30;18;738;Геомагнитное поле неустойчивое;Ветер юго-западный 2-9 м/с
2012-04-19, 09:00;14;59;737;Геомагнитное поле спокойное;Ветер юго-восточный 1-2 м/с
2012-04-19, 15:00;27;19;736;Геомагнитное поле неустойчивое;Ветер юго-западный 1-7 м/с
2012-04-20, 09:00;12;72;741;Геомагнитное поле спокойное;Ветер восточный 3-8 м/с
2012-04-20, 15:00;15;32;742;Геомагнитное поле спокойное;Ветер северный 1-5 м/с
2012-04-21, 09:00;5;59;749;Геомагнитное поле спокойное;Ветер северо-восточный 2-7 м/с
2012-04-21, 15:00;12;35;750;Геомагнитное поле : спокойное;Ветер восточный 2-7 м/с
2012-04-22, 09:00;4;56;749;Геомагнитное поле спокойное;Ветер юго-восточный 1-4 м/с
2012-04-22, 15:00;15;30;747;Геомагнитное поле спокойное;Ветер южный 3-6 м/с
2012-04-23, 09:00;9;48;743;Геомагнитное поле спокойное;Ветер юго-восточный 1-3 м/с
2012-04-23, 15:00;21;24;742;Геомагнитное поле спокойное;Ветер юго-восточный 2-5 м/с
2012-04-24, 09:00;8;58;742;Геомагнитное поле спокойное;Ветер юго-восточный 1-2 м/с
2012-04-24, 15:00;26;24;741;Геомагнитное поле спокойное;Ветер юго-восточный 2-4 м/с
2012-04-25, 09:00;9;61;741;Геомагнитное поле спокойное;Ветер юго-восточный 1-2 м/с
2012-04-25, 15:00;26;23;741;Геомагнитное поле : спокойное;Ветер южный 1-3 м/с
2012-04-26, 10:00;12;78;743;Геомагнитное поле спокойное;Ветер тихо
2012-04-26, 15:00;21;41;743;Геомагнитное поле спокойное;Ветер северо-западный 3-6 м/с
2012-04-27, 09:00;8;84;740;Геомагнитное поле спокойное;Ветер северо-западный 1-4 м/с
2012-04-27, 15:00;22;35;739;Геомагнитное поле неустойчивое;Ветер северо-западный 3-11 м/с
2012-04-28, 09:00;6;79;744;Геомагнитное поле спокойное;Ветер северо-восточный 1-6 м/с
2012-04-28, 15:00;7;72;745;Геомагнитное поле спокойное;Ветер юго-западный 1-4 м/с
2012-04-29, 09:00;11;60;733;Геомагнитное поле спокойное;Ветер западный 4-13 м/с
2012-04-29, 15:00;16;37;734;Геомагнитное поле : спокойное;Ветер северо-западный 7-16 м/с
2012-04-30, 09:00;10;61;723;Геомагнитное поле спокойное;Ветер Западный 5-15 м/с
2012-04-30, 15:00;10;53;728;Геомагнитное поле спокойное;Ветер северо-западный 7-20 м/с
2012-05-01, 09:00;4;75;734;Геомагнитное поле спокойное;Ветер северо-восточный 2-4 м/с
2012-05-01, 15:00;12;45;734;Геомагнитное поле спокойное;Ветер северо-восточный 2-7 м/с
2012-05-02, 09:00;5;76;730;Геомагнитное поле спокойное;Ветер тихо
2012-05-02, 15:00;14;30;728;Геомагнитное поле спокойное;Ветер северный 3-8 м/с
2012-05-03, 09:00;7;69;728;Геомагнитное поле спокойное;Ветер северо-западный 2-6 м/с
2012-05-03, 15:00;11;38;728;Геомагнитное поле : спокойное;Ветер северо-западный 4-13 м/с
2012-05-04, 09:00;6;73;731;Геомагнитное поле спокойное;Ветер западный 2-6 м/с
2012-05-04, 15:00;10;44;730;Геомагнитное поле спокойное;Ветер юго-западный 2-8 м/с
2012-05-05, 09:00;5;77;735;Геомагнитное поле спокойное;Ветер северо-западный 2-8 м/с
2012-05-05, 15:00;10;43;737;Геомагнитное поле спокойное;Ветер северо-западный 6-12 м/с
2012-05-06, 09:00;5;64;745;Геомагнитное поле спокойное;Ветер северо-западный 1-3 м/с
2012-05-06, 15:00;12;31;744;Геомагнитное поле : спокойное;Ветер северо-западный 2-8 м/с
2012-05-07, 09:00;9;91;742;Геомагнитное поле спокойное;Ветер тихо
2012-05-07, 15:00;14;67;744;Геомагнитное поле спокойное;Ветер северный 2-6 м/с
2012-05-08, 09:00;5;97;749;Геомагнитное поле спкойоное;Ветер юго-восточный 1-2 м/с
2012-05-08, 15:00;15;56;749;Геомагнитное поле неустойчивое;Ветер юго-восточный 2-4 м/с
2012-05-09, 09:00;12;74;749;Геомагнитное поле неустойчивое;Ветер южный 2-4 м/с
2012-05-09, 15:00;23;45;748;Геомагнитное поле неустойчивое;Ветер юго-восточный 2-5 м/с
2012-05-10, 09:00;15;80;752;Геомагнитное поле слабо возмущенное;Ветер переменный 1-2 м/с
2012-05-10, 15:00;25;46;751;Геомагнитное поле спокойное;Ветер южный 1-3 м/с
2012-05-11, 09:00;16;71;747;Геомагнитное поле неустойчивое;Ветер южный 1-3 м/с
2012-05-11, 15:00;25;36;745;Геомагнитное поле неустойчивое;Ветер северо-западный 2-8 м/с
2012-05-12, 09:00;14;72;743;Геомагнитное поле спокойное;Ветер северо-западный 2-6 м/с
2012-05-12, 15:00;22;33;740;Геомагнитное поле спокойное;Ветер северо-западный 3-8 м/с
2012-05-13, 09:00;15;69;738;Геомагнитное поле спокойное;Ветер южный 2-3 м/с
2012-05-13, 15:00;27;28;737;Геомагнитное поле спокойное;Ветер западный 3-8 м/с
2012-05-14, 09:00;18;72;737;Геомагнитное поле спокойное;Ветер тихо
2012-05-14, 15:00;27;43;738;Геомагнитное поле спокойное;Ветер северный 3-8м/с
2012-05-15, 09:00;13;44;743;Геомагнитное поле спокойное;Ветер северо-восточный 3-8м/с
2012-05-15, 15:00;17;32;745;Геомагнитное поле неустойчивое;Ветер северо-восточный 3-9 м/с
2012-05-16, 09:00;8;44;750;Геомагнитное поле сполкойное;Ветер восточный 3-5м/с
2012-05-16, 15:00;15;30;749;Геомагнитное поле спокойное;Ветер северо-восточный 3-9 м/с
2012-05-17, 09:00;8;81;747;Геомагнитное поле спокойное;Ветер юго-восточный 1-2м/с
2012-05-17, 15:00;18;22;745;Геомагнитное поле спокойное;Ветер северо-восточный 2-6 м/с
2012-05-18, 09:00;13;72;746;Геомагнитное поле спокойное;Ветер тихо
2012-05-18, 15:00;20;31;746;Геомагнитное поле спокойное;Ветер северо-восточный 2-10м/с
2012-05-19, 09:00;15;46;749;Геомагнитное поле неустойчивое;Ветер западный 1-4 м/с
2012-05-19, 15:00;25;24;749;Геомагнитное поле неустойчивое;Ветер северо-западный 4-8 м/с
2012-05-20, 09:00;19;45;748;Геомагнитное поле спокойное;Ветер северо-западный 2-6м/с
2012-05-20, 15:00;27;26;748;Геомагнитное поле спокойное;Ветер северо-западный 5-13 м/с
2012-05-21, 09:00;17;68;748;Геомагнитное поле неустойчивое;Ветер юго-восточный 1-2м/с
2012-05-21, 15:00;29;22;746;Геомагнитное поле неустойчивое;Ветер северо-западный 3-10 м/с
2012-05-22, 09:00;22;45;743;Геомагнитное поле спокойное;Ветер северо-западный 1-5м/с
2012-05-22, 15:00;27;29;741;Геомагнитное поле спокойное;Ветер юго-западный 2-11м/с
2012-05-23, 09:00;18;62;737;Геомагнитное поле спокойное;Ветер северо-западный 2-5м/с
2012-05-23, 15:00;21;48;737;Геомагнитное поле спокойное;Ветер северо-западный 4-8 м/с
2012-05-24, 09:00;8;78;740;Геомагнитное поле спокойное;Ветер северо-восточный 3-10м/с
2012-05-24, 15:00;11;53;742;Геомагнитное поле спокойное;Ветер северо-восточный 3-10 м/с
2012-05-25, 09:00;9;53;746;Геомагнитное поле спокойное;Ветер северо-восточный 1-3м/с
2012-05-25, 15:00;15;34;746;Геомагнитное поле спокойное;Ветер юго-восточный 1-4 м/с
2012-05-26, 09:00;11;46;747;Геомагнитное поле спокойное;Ветер южный 3-5 м/с
2012-05-26, 15:00;16;31;746;Геомагнитное поле спокойное;Ветер южный 3-8 м/с
2012-05-27, 09:00;16;37;742;Геомагнитное поле спокойное;Ветер южный 2-9 м/с
2012-05-27, 15:00;24;26;741;Геомагнитное поле : спокойное;Ветер южный 5-8 м/с
2012-05-28, 09:00;19;45;739;Геомагнитное поле спокойное;Ветер южный 1-3 м/с
2012-05-28, 15:00;27;19;739;Геомагнитное поле спокойное;Ветер юго-западный 4-7 м/с
2012-05-29, 09:00;18;47;735;Геомагнитное поле спокойное;Ветер южный 1-2 м/с
2012-05-29, 15:00;26;35;735;Геомагнитное поле спокойное;Ветер южный 1-5 м/с
2012-05-30, 09:00;16;91;739;Геомагнитное поле спокойное;Ветер северо-западный 2-4 м/с
2012-05-30, 15:00;21;60;740;Геомагнитное поле спокойное;Ветер северо-западный 3-6 м/с
2012-05-31, 09:00;18;65;742;Геомагнитное поле спокойное;Ветер тихо
2012-05-31, 15:00;26;34;742;Геомагнитное поле : спокойное;Ветер северо-западный 2-6 м/с
2012-06-01, 09:00;17;80;742;Геомагнитное поле спокойное;Ветер южный 1-3м/с
2012-06-01, 15:00;28;34;741;Геомагнитное поле спокойное;Ветер юго-восточный 3-4 м/с
2012-06-02, 15:00;26;48;738;Геомагнитное поле спокойное;Ветер южный 1-6 м/с
2012-06-03, 09:00;19;80;736;Геомагнитное поле спокойное;Ветер юго-западный 2-6м/с
2012-06-03, 15:00;26;52;736;Геомагнитное поле спокойное;Ветер южный 3-5м/с
2012-06-04, 09:00;21;66;734;Геомагнитное поле спокойное;Ветер северо-западный 1-4 м/с
2012-06-04, 15:00;24;59;734;Геомагнитное поле : спокойное;Ветер северо-западный 3-6 м/с
2012-06-05, 09:00;10;97;732;Геомагнитное поле неустойчивое;Ветер западный 1-2 м/с
2012-06-05, 15:00;12;99;735;Геомагнитное поле слабо возмущенное;Ветер северо-западный 3-8 м/с
2012-06-06, 09:00;14;59;738;Геомагнитное поле спокойное;Ветер северо-западный 4-7 м/с
2012-06-06, 15:00;20;34;739;Геомагнитное поле неустойчивое;Ветер северо-западный 4 - 11 м/с
2012-06-07, 09:00;15;65;741;Геомагнитное поле неустойчивое;Ветер юго-западный 1-2 м/с
2012-06-07, 15:00;22;39;741;Геомагнитное поле неустойчивое;Ветер южный 3-6 м/с
2012-06-08, 09:00;17;71;741;Геомагнитное поле спокойное;Ветер южный 1-3 м/с
2012-06-08, 15:00;26;43;741;Геомагнитное поле : спокойное;Ветер южный 2-4 м/с
2012-06-09, 09:00;20;63;740;Геомагнитное поле спокойное;Ветер южный 2-6 м/с
2012-06-09, 15:00;27;46;741;Геомагнитное поле спокойное;Ветер юго-западный 2-5 м/с
2012-06-10, 09:00;22;62;736;Геомагнитное поле спокойное;Ветер южный 2-5м/с
2012-06-10, 15:00;26;54;734;Геомагнитное поле спокойное;Ветер северо-западный 2-4 м/с
2012-06-11, 09:00;16;83;734;Геомагнитное поле спокойное;Ветер северо-западный 3-7м/с
2012-06-11, 15:00;21;59;734;Геомагнитное поле спокойное;Ветер северный 3-10м/с
2012-06-12, 09:00;17;61;735;Геомагнитное поле спокойное;Ветер северо-западный 4-10м/с
2012-06-12, 15:00;24;38;735;Геомагнитное поле : спокойное;Ветер северный 4-13 м/с
2012-06-13, 09:00;19;56;737;Геомагнитное поле спокойное;Ветер северо-западный 2-5 м/с
2012-06-13, 15:00;24;41;738;Геомагнитное поле спокойное;Ветер северный 4-8 м/с
2012-06-14, 09:00;18;88;737;Геомагнитное поле спокойное;Ветер южный 1-2 м/с
2012-06-14, 15:00;26;53;737;Геомагнитное поле спокойное;Ветер западный 1-4 м/с
2012-06-15, 09:00;21;81;735;Геомагнитное поле спокойное;Ветер южный 1-3 м/с
2012-06-15, 15:00;27;42;735;Геомагнитное поле неустойчивое;Ветер северо-западный 4-9 м/с
2012-06-16, 09:00;19;68;737;Геомагнитное поле неустойчивое;Ветер северо-западный 3-5м/с
2012-06-16, 15:00;25;32;736;Геомагнитное поле : неустойчивое;Ветер северо-западный 3-9 м/с
2012-06-17, 09:00;15;75;735;Геомагнитное поле слабо возмущенное;Ветер северо-восточный 2-5м/с
2012-06-17, 15:00;16;75;735;Геомагнитное поле неустойчивое;Ветер северный 2-5 м/с
2012-06-18, 09:00;20;85;734;Геомагнитное поле спокойное;Ветер северо-восточный 1-4 м/с
2012-06-18, 15:00;26;49;735;Геомагнитное поле спокойное;Ветер северо-восточный 2-5м/с
2012-06-19, 09:00;22;74;735;Геомагнитное поле спокойное;Ветер тихо
2012-06-19, 15:00;29;43;734;Геомагнитное поле : спокойное;Ветер Южный 2-7 м/с
2012-06-20, 09:00;23;62;734;Геомагнитное поле спокойное;Ветер южный 2-4 м/с
2012-06-20, 15:00;30;45;735;Геомагнитное поле спокойное;Ветер юго-восточный 3-9 м/с
2012-06-21, 09:00;26;60;737;Геомагнитное поле спокойное;Ветер переменных направлений 1-2 м/с
2012-06-21, 15:00;32;34;737;Геомагнитное поле спокойное;Ветер южный 2-3 м/с
2012-06-22, 09:00;23;53;736;Геомагнитное поле спокойное;Ветер юго-восточный 1-4 м/с
2012-06-22, 15:00;29;28;735;Геомагнитное поле : спокойное;Ветер юго-восточный 2-8 м/c
2012-06-23, 09:00;23;64;734;Геомагнитное поле спокойное;Ветер юго-восточный 2-5 м/с
2012-06-23, 15:00;28;37;734;Геомагнитное поле спокойное;Ветер южный 4-9 м/с
2012-06-24, 09:00;20;74;734;Геомагнитное поле спокойное;Ветер северо-западный 3-6м/с
2012-06-24, 15:00;25;54;735;Геомагнитное поле : спокойное;Ветер северо-западный 4-10 м/с
2012-06-25, 09:00;18;70;740;Геомагнитное поле спокойное;Ветер северо-восточный 2-4 м/с
2012-06-25, 15:00;24;41;739;Геомагнитное поле спокойное;Ветер северо-восточный 2-6 м/с
2012-06-26, 09:00;20;56;740;Геомагнитное поле спокойное;Ветер тихо
2012-06-26, 15:00;23;45;740;Геомагнитное поле спокойное;Ветер северо-восточный 2-6 м/с
2012-06-27, 09:00;18;67;741;Геомагнитное поле спокойное;Ветер северо-восточный 1-3 м/с
2012-06-27, 15:00;22;34;740;Геомагнитное поле спокойное;Ветер северный 5-10 м/с
2012-06-28, 09:00;16;68;739;Геомагнитное поле спокойное;Ветер северо-западный 3-6 м/с
2012-06-28, 15:00;23;37;737;Геомагнитное поле : спокойное;Ветер северный 4-9 м/с
2012-06-29, 09:00;15;70;737;Геомагнитное поле спокойное;Ветер северо-западный 3-5м/с
2012-06-29, 15:00;22;56;737;Геомагнитное поле спокойное;Ветер северный 2-7 м/с
2012-06-30, 09:00;20;76;738;Геомагнитное поле спокойное;Ветер северо-восточный 1-3м/с
2012-06-30, 15:00;27;44;739;Геомагнитное поле спокойное;Ветер северо-восточный 2-6 м/с
2012-07-01, 09:00;21;78;741;Геомагнитное поле спокойное;Ветер тихо
2012-07-01, 15:00;30;34;741;Геомагнитное поле спокойное;Ветер южный 2-4м/с
2012-07-02, 09:00;22;67;742;Геомагнитное поле неустойчивое;Ветер тихо
2012-07-02, 15:00;29;36;743;Геомагнитное поле : неустойчивое;Ветер южный 1-4 м/с
2012-07-03, 09:00;22;71;743;Геомагнитное поле спокойное;Ветер тихо
2012-07-03, 15:00;31;31;743;Геомагнитное поле неустойчивое;Ветер юго-восточный 1-4 м/с
2012-07-04, 09:00;21;80;742;Геомагнитное поле спокойное;Ветер южный 1-2 м/с
2012-07-04, 15:00;32;24;742;Геомагнитное поле спокойное;Ветер юго-восточный 1-4 м/с
2012-07-05, 09:00;20;88;741;Геомагнитное поле спокойное;Ветер северо-восточный 1-5 м/с
2012-07-05, 15:00;30;43;740;Геомагнитное поле спокойное;Ветер северо-западный 1-3 м/с
2012-07-06, 09:00;20;83;740;Геомагнитное поле спокойное;Ветер северный 3-7 м/с
2012-07-06, 15:00;27;38;739;Геомагнитное поле : спокойное;Ветер северо-восточный 4-8 м/с
2012-07-07, 09:00;17;60;740;Геомагнитное поле неустойчивое;Ветер северо-восточный 2-4м/с
2012-07-07, 15:00;23;33;739;Геомагнитное поле неустойчивое;Ветер северо-восточный 2-7м/с
2012-07-08, 09:00;18;48;734;Геомагнитное поле слабо возмущенное;Ветер северо-восточный 1-3м/с
2012-07-08, 15:00;22;29;740;Геомагнитное поле слабо возмущенное;Ветер северо-восточный 3-7м/с
2012-07-09, 09:00;16;71;742;Геомагнитное поле неустойчивое;Ветер южный 1-2 м/с
2012-07-09, 16:00;24;30;742;Геомагнитное поле неустойчивое;Ветер южный 2м/с
2012-07-10, 09:00;19;49;743;Геомагнитное поле спокойное;Ветер южный 2-3 м/с
2012-07-10, 15:00;29;23;742;Геомагнитное поле : неустойчивое;Ветер западный 3-7 м/с
2012-07-11, 09:00;22;43;743;Геомагнитное поле спокойное;Ветер западный 2-4 м/с
2012-07-11, 15:00;31;29;743;Геомагнитное поле спокойное;Ветер северный 2-6 м/с
2012-07-12, 09:00;23;65;743;Геомагнитное поле спокойное;Ветер тихо
2012-07-12, 15:00;33;25;742;Геомагнитное поле спокойное;Ветер южный 2-5 м/с
2012-07-13, 09:00;22;67;742;Геомагнитное поле спокойное;Ветер тихо
2012-07-13, 15:00;35;22;741;Геомагнитное поле спокойное;Ветер южный 2-4 м/с
2012-07-14, 09:00;25;48;740;Геомагнитное поле слабо возмущенное;Ветер юго-восточный 1-2м/с
2012-07-14, 15:00;35;29;739;Геомагнитное поле : неустойчивое;Ветер южный 3-7 м/с
2012-07-15, 09:00;22;79;738;Геомагнитное поле слабо возмущенное;Ветер юго-западный 1-2м/с
2012-07-15, 15:00;33;31;737;Геомагнитное поле слабо возмущенное;Ветер юго-западный 2-7 м/с
2012-07-16, 09:00;24;64;737;Геомагнитное поле слабо возмущенное;Ветер северо-западный 1-3м/с
2012-07-16, 15:00;32;42;737;Геомагнитное поле спокойное;Ветер южный 2-4 м/с
2012-07-17, 09:00;24;68;737;Геомагнитное поле неустойчивое;Ветер юго-западный 1-3 м/с
2012-07-17, 19:00;35;27;736;Геомагнитное поле неустойчивое;Ветер южный 2-6 м/с
2012-07-18, 09:00;24;64;735;Геомагнитное поле спокойное;Ветер южный 1-4 м/с
2012-07-18, 15:00;36;27;734;Геомагнитное поле : спокойное;Ветер южный 5-9 м/с
2012-07-19, 09:00;20;58;736;Геомагнитное поле спокойное;Ветер северо-западный 3-12 м/с
2012-07-19, 15:00;26;39;736;Геомагнитное поле спокойное;Ветер северный 4-10 м/с
2012-07-20, 09:00;18;74;735;Геомагнитное поле спокойное;Ветер северо-западный 2-6 м/с
2012-07-20, 15:00;22;56;736;Геомагнитное поле спокойное;Ветер северный 2-7 м/с
2012-07-21, 09:00;18;68;739;Геомагнитное поле неустойчивое;Ветер юго-западный 1-2м/с
2012-07-21, 15:00;26;31;740;Геомагнитное поле неустойчивое;Ветер юго-западный 2-8 м/с
2012-07-22, 09:00;20;68;740;Геомагнитное поле спокойное;Ветер юго-западный 1-6м/с
2012-07-22, 15:00;27;37;741;Геомагнитное поле : спокойное;Ветер северо-западный 3-7 м/с
2012-07-23, 09:00;19;31;745;Геомагнитное поле спокойное;Ветер северо-западный 3-5 м/с
2012-07-23, 15:00;24;35;745;Геомагнитное поле спокойное;Ветер северо-западный 3-9 м/с
2012-07-24, 09:00;17;67;740;Геомагнитное поле спокойное;Ветер северный 2-8 м/с
2012-07-24, 15:00;23;46;740;Геомагнитное поле спокойное;Ветер северо-западный 3-7 м/с
2012-07-25, 09:00;15;76;738;Геомагнитное поле спокойное;Ветер северо-западный 1-5 м/с
2012-07-25, 15:00;23;37;738;Геомагнитное поле спокойное;Ветер северо-восточный 3-9 м/с
2012-07-26, 09:00;16;67;738;Геомагнитное поле спокойное;Ветер северо-западный 2-5м/с
2012-07-26, 15:00;24;29;738;Геомагнитное поле спокойное;Ветер северо-западный 3-8 м/с
2012-07-27, 09:00;19;56;739;Геомагнитное поле спокойное;Ветер северо-западный 2-5 м/с
2012-07-27, 15:00;25;33;738;Геомагнитное поле спокойное;Ветер северо-западный 3-7 м/с
2012-07-28, 09:00;19;65;736;Геомагнитное поле спокойное;Ветер юго-восточный 1-2м/с
2012-07-28, 15:00;22;59;736;Геомагнитное поле неустойчивое;Ветер западный 2-4 м/с
2012-07-29, 09:00;15;82;738;Геомагнитное поле неустойчивое;Ветер северо-западный 2-6м/с
2012-07-29, 15:00;20;60;739;Геомагнитное поле : неустойчивое;Ветер северный 4-10 м/с
2012-07-30, 09:00;14;90;740;Геомагнитное поле спокойное;Ветер северо-западный 2-5 м/с
2012-07-30, 15:00;16;71;739;Геомагнитное поле спокойное;Ветер северный 2-5 м/с
2012-07-31, 09:00;13;93;736;Геомагнитное поле спокойное;Ветер северный 2-6 м/с
2012-07-31, 15:00;16;81;736;Геомагнитное поле спокойное;Ветер северный 7-11 м/с
2012-08-01, 09:00;16;77;735;Геомагнитное поле спокойное;Ветер северный 4-10 м/с
2012-08-01, 15:00;22;58;736;Геомагнитное поле спокойное;Ветер северный 3-11 м/с
2012-08-02, 09:00;20;62;739;Геомагнитное поле спокойное;Ветер северо-западный 1-3 м/с
2012-08-02, 15:00;29;41;739;Геомагнитное поле : спокойное;Ветер северный 3-9 м/с
